"urn:cts:greekLit:tlg0012.tlg001:1.50-1.53","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_101","quoted and translated","commentary on kēla, manifestations and effects of Apollo’s mēnis"
"urn:cts:greekLit:tlg0012.tlg001:1.51","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_99","reference","autoisi anticipating the lifelessness of the men inflicted by Apollo"
"urn:cts:greekLit:tlg0012.tlg001:1.55","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_136","reference","commentary on Achilles’ solidarity in calling an assembly to face the consequences of Apollo’s mēnis"
"urn:cts:greekLit:tlg0012.tlg001:1.75","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_8","reference","in the list of offenses that (threaten to) incur mēnis"
"urn:cts:greekLit:tlg0012.tlg001:1.75","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Apollo’s mēnis (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.81-1.82","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_190","reference","commentary on kholos and kotos in opposition to mēnis, in the context of criticism of Considine"
"urn:cts:greekLit:tlg0012.tlg001:1.98","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_24","reference, kourē","commentary on the similarities between Demeter’s and Achilles’ alienation over the loss of a girl"
"urn:cts:greekLit:tlg0012.tlg001:1.100","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_126","reference","commentary on ‘gracious’ in the context of appeasing Apollo’s mēnis through ritual"
"urn:cts:greekLit:tlg0012.tlg001:1.112","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_98","reference (boulomai)","commentary on Agamemnon’s mistake about the exchange value of Chryses"
"urn:cts:greekLit:tlg0012.tlg001:1.113","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_98","reference (probeboula)","commentary on Agamemnon’s mistake about the exchange value of Chryses"
"urn:cts:greekLit:tlg0012.tlg001:1.118-1.120","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Agamemnon’s social prestige is at issue when he is dishonored (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.119-1.120","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Agamemnon’s social prestige is at issue when he is dishonored (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.125","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_30","reference (dedastai)","commentary on Achilles’ and Poseidon’s analogous grief at their disregard and abuse of communal division"
"urn:cts:greekLit:tlg0012.tlg001:1.134","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_105","reference/quoting and translating keleai","commentary on Agamemnon’s perception of Achilles’ bidding him to give up his geras"
"urn:cts:greekLit:tlg0012.tlg001:1.135-1.136","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_105","reference/quoting and translating keleai","commentary on Agamemnon’s perception of Achilles’ bidding him to give up his geras"
"urn:cts:greekLit:tlg0012.tlg001:1.144-1.147","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_105","quoted and translated","commentary on the language of insult, questions of hierarchy and Agamemnon’s disregard for the rules of exchange"
"urn:cts:greekLit:tlg0012.tlg001:1.146","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_104","part of line quoted and translated","comment on pantōn ekpaglotat’ andrōn being unambiguously pejorative"
"urn:cts:greekLit:tlg0012.tlg001:1.147","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_126","reference","commentary on ‘gracious’ in the context of appeasing Apollo’s mēnis through ritual"
"urn:cts:greekLit:tlg0012.tlg001:1.150-1.151","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_106","reference","comment on Achilles’ speaking of how Agamemnon has undermined the basis of his authority"
"urn:cts:greekLit:tlg0012.tlg001:1.155","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_142","Phthiē eribōlaki quoted and translated","commentary on the opposition of Phthia and kleos"
"urn:cts:greekLit:tlg0012.tlg001:1.156-1.157","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_106","reference","commentary on it being too much for Achilles to have his prestige damaged by those whose prestige he has come to restore from so far away"
"urn:cts:greekLit:tlg0012.tlg001:1.159","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_106","reference (timē)","commentary on it being too much for Achilles to have his prestige damaged by those whose prestige he has come to restore from so far away"
"urn:cts:greekLit:tlg0012.tlg001:1.159","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_142","reference to kunōpa","comment on Achilles’ complaint that Agamemnon does not look him in the eye (in I.09) already perhaps implicit in the insult kunōpa"
"urn:cts:greekLit:tlg0012.tlg001:1.162","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_98","reference","comment on the process of exchange and value of the terms proposed by Chryses as meeting the social approval of the whole group, as Mauss’ principles would require"
"urn:cts:greekLit:tlg0012.tlg001:1.166","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_30","reference (dasmos)","commentary on Achilles’ and Poseidon’s analogous grief at their disregard and abuse of communal division"
"urn:cts:greekLit:tlg0012.tlg001:1.166","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_33","reference (dasmos)","commentary on interconnections of dasmos/daiomai, geras, dais, and the division and hierarchy"
"urn:cts:greekLit:tlg0012.tlg001:1.166-1.167","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Agamemnon’s mēnis (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.171","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_106","reference","commentary on timē as ‘prestige’ in this context"
"urn:cts:greekLit:tlg0012.tlg001:1.175","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Agamemnon’s social prestige is at issue when he is dishonored (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.175","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_108","reference","Agamemnon’s response to Achilles’ oath, question of social rank (with reference to timē he receives from many, including Zeus)"
"urn:cts:greekLit:tlg0012.tlg001:1.175","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_149","reference","Agamemnon’s misapprehension about being the object of Zeus’ affection and esteem (later corrected in I.09)"
"urn:cts:greekLit:tlg0012.tlg001:1.177","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_108","reference","Agamemnon’s response to Achilles’ oath, question of social rank (with reference to Achilles’ claim to superiority that Agamemnon dismisses as violence)"
"urn:cts:greekLit:tlg0012.tlg001:1.178","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_108","reference","Agamemnon’s response to Achilles’ oath, question of social rank (with reference to Achilles’ claim to superiority that Agamemnon dismisses as physical prowess)"
"urn:cts:greekLit:tlg0012.tlg001:1.179-1.180","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_110","translation","commentary on the relative status of Agamemnon and Achilles, with Agamemnon’s being presented as superior because of his wider rule, but he seems to lack superior force or cunning (cp. myth of Zeus’ kingship)"
"urn:cts:greekLit:tlg0012.tlg001:1.182-1.184","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_108","reference","Agamemnon’s response to Achilles’ oath, question of social rank, and making an analogy between Apollo’s depriving him of Chryseis and his depriving Achilles of Briseis (geras)"
"urn:cts:greekLit:tlg0012.tlg001:1.182-1.187","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_109","quoted and translated","Agamemnon’s response to Achilles’ oath, question of social rank, making an analogy between Apollo’s depriving him of Chryseis and his depriving Achilles of Briseis (geras), and Apollo’s mēnis as a response to an offense in the domain of status (justifying Agamemnon’s seizing of Briseis)"
"urn:cts:greekLit:tlg0012.tlg001:1.185-1.186","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Agamemnon’s mēnis (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.186-1.187","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_30","references and partial quote","comment on the conflict between Agamemnon and Achilles being couched in the same language as that between Zeus and Poseidon, and the same relationship obtaining between them, too"
"urn:cts:greekLit:tlg0012.tlg001:1.186","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_29","references and partial quote","comment on the conflict between Agamemnon and Achilles being couched in the same language as that between Zeus and Poseidon, and the same relationship obtaining between them, too"
"urn:cts:greekLit:tlg0012.tlg001:1.218","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_112","quoted and translated","Achilles’ responding to Athena’s holding him back from attacking Agamemnon with a proverb about reciprocal obligations"
"urn:cts:greekLit:tlg0012.tlg001:1.237-1.239","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_35","reference","meaning of themis, and disagreeing with Benveniste’s statement that themis concerns the genos and that dikē is inter-familial"
"urn:cts:greekLit:tlg0012.tlg001:1.238-1.239","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_36","reference","discussion of themistes as coming from Zeus who provides them to the king along with the scepter"
"urn:cts:greekLit:tlg0012.tlg001:1.238-1.239","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_107","quoted and translated","commentary on Achilles’ oath, which he takes on the scepter wielded by Achaeans who have preserved the themistes from Zeus"
"urn:cts:greekLit:tlg0012.tlg001:1.240-1.241","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_137","quoted and translated","mēnis and loss of solidarity in Achilles’ oath, the language of which betrays the cost of the loss"
"urn:cts:greekLit:tlg0012.tlg001:1.240-1.241","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_165","quoted and translated","mēnis and loss of solidarity in Achilles’ oath contrasted with I.19.151-152 where Achilles likewise speaks of himself in the third person (end of mēnis and bond of philotēs)"
"urn:cts:greekLit:tlg0012.tlg001:1.240-1.244","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_107","quoted and translated","scope of Achilles’ oath in the perspective of the mēnis theme"
"urn:cts:greekLit:tlg0012.tlg001:1.247","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_8","reference","in the list of offenses that (threaten to) incur mēnis"
"urn:cts:greekLit:tlg0012.tlg001:1.247","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Agamemnon’s mēnis (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.247","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_106","reference","the source Agamemnon’s and Achilles’ grievance against each other bound up with the mēnis theme, here explicitly attached to Agamemnon"
"urn:cts:greekLit:tlg0012.tlg001:1.258","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_110","reference","Nestor’s conciliatory formula with both Agamemnon and Achilles as superior to the rest of the Achaeans in counsel and fighting, in the context of commentary on the relative status of Agamemnon and Achilles"
"urn:cts:greekLit:tlg0012.tlg001:1.259-1.260","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_111","reference","Nestor adding other criteria besides seniority, in the context of commentary on the relative status of Agamemnon and Achilles"
"urn:cts:greekLit:tlg0012.tlg001:1.276","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_98","reference","comment on the process of exchange and value of the terms proposed by Chryses as meeting the social approval of the whole group, as Mauss’ principles would require"
"urn:cts:greekLit:tlg0012.tlg001:1.280-1.281","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_108","reference","commentary on the relative status of Agamemnon and Achilles, with Nestor (contra Agamemnon) considering Achilles’ divine birth as part of his status"
"urn:cts:greekLit:tlg0012.tlg001:1.280-1.281","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_110","translated","commentary on the relative status of Agamemnon and Achilles, with Agamemnon’s being presented as superior because of his wider rule, but he seems to lack superior force or cunning (cp. myth of Zeus’ kingship)"
"urn:cts:greekLit:tlg0012.tlg001:1.280","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_111","reference","doubt that Agamemnon’s greater age commands more respect than Achilles’ genealogy, in the context of commentary on the relative status of Agamemnon and Achilles"
"urn:cts:greekLit:tlg0012.tlg001:1.282-1.284","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_111","quoted and translated","Nestor’s call to Agamemnon to put an end to his mēnis, in the context of commentary on the relative status of Agamemnon and Achilles and who therefore has right to mēnis"
"urn:cts:greekLit:tlg0012.tlg001:1.294","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_114","reference","comparison of the situation between Achilles and Agamemnon with that between Poseidon and Zeus (I.15), where Achilles and Poseidon differ in that the first does not give in while the second does"
"urn:cts:greekLit:tlg0012.tlg001:1.297-1.303","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_113","quoted and translated","commentary on the establishment of a zero relationship between Achilles and the Achaeans with Agamemnon, in which Achilles expresses his mēnis"
"urn:cts:greekLit:tlg0012.tlg001:1.299","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_98","reference","comment on the process of exchange and value of the terms proposed by Chryses as meeting the social approval of the whole group, as Mauss’ principles would require"
"urn:cts:greekLit:tlg0012.tlg001:1.307","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_116","translation of part of the line","comment on the social exile of Achilles"
"urn:cts:greekLit:tlg0012.tlg001:1.327","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_116","reference","comment on the non-conventional behavior of the heralds sent to Achilles to collect Briseis"
"urn:cts:greekLit:tlg0012.tlg001:1.331-1.332","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_116","reference","comment on the non-conventional behavior of the heralds sent to Achilles to collect Briseis"
"urn:cts:greekLit:tlg0012.tlg001:1.333","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_116","reference","Achilles’ understanding response to the heralds"
"urn:cts:greekLit:tlg0012.tlg001:1.335","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_116","reference","Achilles’ understanding response to the heralds"
"urn:cts:greekLit:tlg0012.tlg001:1.340-1.344","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_117","quoted and translated","analysis of Achilles’ oath to the heralds (Agamemnon’s inability to defend the society for which he is responsible)"
"urn:cts:greekLit:tlg0012.tlg001:1.343","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_46","reference","comment on persons incurring mēnis as said to lack noos in the context of analyzing I.03.132-136"
"urn:cts:greekLit:tlg0012.tlg001:1.367-1.369","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_98","reference","comment on the process of exchange and value of the terms proposed by Chryses as meeting the social approval of the whole group, as Mauss’ principles would require"
"urn:cts:greekLit:tlg0012.tlg001:1.386","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_126","reference","commentary on ‘gracious’ in the context of appeasing Apollo’s mēnis through ritual"
"urn:cts:greekLit:tlg0012.tlg001:1.391-1.392","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_50","reference","Achilles’ mēnis (in the context of discussing mēnis as incurred by violations of the value system based on group distribution and reciprocal exchange)"
"urn:cts:greekLit:tlg0012.tlg001:1.396-1.407","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_119","quoted and translated","analysis of Achilles’ story of Thetis’ service to Zeus as a part of his asking Thetis to ask Zeus for a favor on his behalf"
"urn:cts:greekLit:tlg0012.tlg001:1.408-1.410","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_37","reference","solidarity at work in contexts of mēnis, here Agamemnon’s offense and its consequences for the people, in comparison with the Hesiodic religious ideas"
"urn:cts:greekLit:tlg0012.tlg001:1.412","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_145","reference","Agamemon’s atē leading to punishment by mēnis, in the context of Phoenix’s speech to Achilles in I.09 implying that the rule of heroic mēnis (that heroes with mēnis are just as likely to incur it as to express it) applies to the case of Achilles"
"urn:cts:greekLit:tlg0012.tlg001:1.421-1.422","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_122","quoted and translated","analysis of the verbal legitimating of Achilles’ mēnis and it’s exceptional nature"
"urn:cts:greekLit:tlg0012.tlg001:1.422","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_106","reference","the source Agamemnon’s and Achilles’ grievance against each other bound up with the mēnis theme, here explicitly attached to Achilles"
"urn:cts:greekLit:tlg0012.tlg001:1.444","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_126","reference","commentary on ‘gracious’ in the context of appeasing Apollo’s mēnis through ritual"
"urn:cts:greekLit:tlg0012.tlg001:1.454","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_100","quoting and translating part of the line","analysis of ipsao and Apollo’s epithet Smintheus (as not only one who kills mice but who uses mice to kill)"
"urn:cts:greekLit:tlg0012.tlg001:1.471-1.474","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_128","reference","in the context of discussing the restorative social power of narration of mēnis (appeasing mēnis with song)"
"urn:cts:greekLit:tlg0012.tlg001:1.472","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_126","reference","commentary on ‘gracious’ in the context of appeasing Apollo’s mēnis through ritual"
"urn:cts:greekLit:tlg0012.tlg001:1.488-1.492","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_123","quoted and translated","analysis of the verbal legitimating of Achilles’ mēnis and it’s exceptional nature"
"urn:cts:greekLit:tlg0012.tlg001:1.488-1.492","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_138","quoted and translated","analysis of Achilles’ alienation and the opposition of mēnis and philotēs"
"urn:cts:greekLit:tlg0012.tlg001:1.488","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_106","reference","the source Agamemnon’s and Achilles’ grievance against each other bound up with the mēnis theme, here explicitly attached to Achilles"
"urn:cts:greekLit:tlg0012.tlg001:1.492","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_138","reference","Achilles’ own suffering from his mēnis as he yearns for the social occupations of a warrior male"
"urn:cts:greekLit:tlg0012.tlg001:1.505-1.506","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_123","reference","Thetis’ plea to Zeus does not use Achilles’ proposed tale to justify it but a broader claim"
"urn:cts:greekLit:tlg0012.tlg001:1.509-1.512","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references","analysis of Thetis and Zeus’ exchange, Zeus’ guaranteeing the mēnis of Achilles to also be his own"
"urn:cts:greekLit:tlg0012.tlg001:1.516","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references","analysis of Thetis and Zeus’ exchange, Zeus’ guaranteeing the mēnis of Achilles to also be his own"
"urn:cts:greekLit:tlg0012.tlg001:1.518","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references","analysis of Thetis and Zeus’ exchange, Zeus’ guaranteeing the mēnis of Achilles to also be his own"
"urn:cts:greekLit:tlg0012.tlg001:1.524-1.530","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references","analysis of Thetis and Zeus’ exchange, Zeus’ guaranteeing the mēnis of Achilles to also be his own"
"urn:cts:greekLit:tlg0012.tlg001:1.540-1.543","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references, except 565-567 quoted and translated","analysis of Zeus’ and Hera’s exchange and its diction recalling the mēnis theme"
"urn:cts:greekLit:tlg0012.tlg001:1.547-1.550","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references, except 565-567 quoted and translated","analysis of Zeus’ and Hera’s exchange and its diction recalling the mēnis theme"
"urn:cts:greekLit:tlg0012.tlg001:1.558-1.589","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references, except 565-567 quoted and translated","analysis of Zeus’ and Hera’s exchange and its diction recalling the mēnis theme"
"urn:cts:greekLit:tlg0012.tlg001:1.565-1.567","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_124","references, except 565-567 quoted and translated","analysis of Zeus’ and Hera’s exchange and its diction recalling the mēnis theme"
"urn:cts:greekLit:tlg0012.tlg001:1.569","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_144","quoting and translating part of the line","bending and flexibility as a means to avoid mēnis erupting (in the context of analyzing Phoenix’s speech to Achilles in I.09)"
"urn:cts:greekLit:tlg0012.tlg001:1.580-1.583","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_126","quoted and translated","analysis of Hephaistos’ speech to Hera and its associations with the mēnis theme"
"urn:cts:greekLit:tlg0012.tlg001:1.588-1.589","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_127","reference","analysis of Hephaistos’ speech to Hera and its associations with the mēnis theme"
"urn:cts:greekLit:tlg0012.tlg001:1.603-1.604","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_128","reference","analysis of restorative social power of narration of mēnis akin to the activity of Apollo and the Muses"
"urn:cts:greekLit:tlg0012.tlg001:2.123-2.128","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_58","reference","evidence for counting in arithmetic systems that lack a zero as indistinguishable from grouping"
"urn:cts:greekLit:tlg0012.tlg001:2.185-2.186","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_108","reference","example of handing on of the scepter in the context of discussing Achilles’ hurling it to the ground after his oath in I.01"
"urn:cts:greekLit:tlg0012.tlg001:2.197","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_149","quoted and translated","analysis of philotēs and timē going together, and here, Odysseus’ misapprehension regarding the object of Zeus’ timē, corrected by Agamemnon’s acknowledgement in I.09.116-118"
"urn:cts:greekLit:tlg0012.tlg001:2.484","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_97","reference","analysis of the variant prologue to the Iliad connecting the mēnis of Achilles and of Apollo and its identical line to I.02.484"
"urn:cts:greekLit:tlg0012.tlg001:2.550","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_126","references","analysis of the application of ilaos (and cognates) to gods (and heroes) with mēnis, here to Erechtheus and Achilles in the Iliad"
"urn:cts:greekLit:tlg0012.tlg001:2.550","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_132","references","analysis of the application of ilaos (and cognates) to gods (and heroes) with mēnis, here to Erechtheus and Achilles in the Iliad"
"urn:cts:greekLit:tlg0012.tlg001:3.20","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_112","reference","analysis of words as a form of action in epic, here an example of antibios being applied to both physical and verbal exchanges"
"urn:cts:greekLit:tlg0012.tlg001:3.98","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_6","reference","analysis of the meaning of diakridon, and the disengagement of armies (as in this line) as an example of it"
"urn:cts:greekLit:tlg0012.tlg001:3.102","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_6","reference","analysis of the meaning of diakridon, and the disengagement of armies (as in this line) as an example of it"
"urn:cts:greekLit:tlg0012.tlg001:3.139","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_164","reference","analysis of grieving as social and here of goos as the product of himeros, which is also sexual desire associated with Aphrodite and philotēs"
"urn:cts:greekLit:tlg0012.tlg001:3.431","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_173","reference","example of the hand as a regular metonym of the warrior’s destructive force, biē"
"urn:cts:greekLit:tlg0012.tlg001:4.23","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_97","reference","analysis of the variant prologue to the Iliad connecting the mēnis of Achilles and of Apollo and the parallels in its diction to this line"
"urn:cts:greekLit:tlg0012.tlg001:4.409","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_44","quoted and translated","in the context of analyzing the usage and meaning of atasthaliai"
"urn:cts:greekLit:tlg0012.tlg001:5.31","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_10","quoted and translated","analysis of Athena’s interruption to get Ares to withdraw from the fighting to avoid Zeus’ mēnis"
"urn:cts:greekLit:tlg0012.tlg001:5.31","urn:cts:ahcip:LeonardMuellner.TheAngerOfAchilles:s_15","reference","analysis of teichesiplēta as an epithet of and metaphor for Ares’ tendency to reach the limits of behavior (and application to Patroklos)"
