"O.04.561-569","BA 179","reference","comparison of the description of the Isles of the Blessed (Pindar O.2), the First Generation of Mankind and the Golden Age (W&D), and Elysium (in this passage), here regarding absence of bad weather"
"O.04.561-569","BA 196","reference, quoting and translating 567-568","Okeanos as a landmark for both the Isles of the Blessed (W&D) and Elysium and Okeanos’ function in reanimating mortals, in the context of analyzing the solar model of death and regeneration in epic diction"
"O.04.561-569","BA 206","reference","Okeanos as a landmark for both the Isles of the Blessed (W&D) and Elysium, as here, in the context of analyzing themes of immortalization of the hero as applied to Memnon"
"O.04.561-569","BA 210","reference","analysis of the stylization of immortalization in Epos, with xanthos ‘blond’ as applied to heroes that have been immortalized (here, of Rhadamanthys)"
"O.04.727","BA 194","quoted and translated","analysis of the role of gusts of wind in abduction and immortalization of heroes"
"O.05.121-124","BA 197","reference","analysis of the role of Eos in myths of abduction, and the associated theme of sex (as well as death and preservation)"
"O.05.121-124","BA 201-203","references","analysis of the fragmentation of the functions of Eos (here, her abduction and preservation of Orion, but his being killed by Artemis), and of Odysseus’ contemplating the constellations of Arktos and Orion and their implications for Odysseus (and his relationship with Kalypso)"
"O.05.136","BA 197","reference","comment on hēbē in the context of immortalization (Eos’ failure to ask for it for Tithonos and Aphrodite’s “correct” wording for the concept of preservation)"
"O.05.185-186","BA 187","reference","analysis of aphthito- as conveying both immortality/permanence and sacredness, and here specifically swearing by Styx (designated as aphthito- in Hesiod) as the most sacrosanct action for a god (in the context of analyzing Demeter’s oath in Hom. Hymn to Demeter)"
"O.05.248-250","BA 299","reference","analysis of the meaning of *ar- (arariskein, etc. and here harmoniē in the sense of ‘joint [in woodwork]’)"
"O.05.271-275","BA 201-203","references","analysis of the fragmentation of the functions of Eos (here, her abduction and preservation of Orion, but his being killed by Artemis), and of Odysseus’ contemplating the constellations of Arktos and Orion and their implications for Odysseus (and his relationship with Kalypso)"
"O.05.276-277","BA 202","reference","analysis of the fragmentation of the functions of Eos (here, her abduction and preservation of Orion, but his being killed by Artemis), and of Odysseus’ contemplating the constellations of Arktos and Orion and their implications for Odysseus (and his relationship with Kalypso)"
"O.05.308-311","BA 35","reference, quoting and translating part of 311","Odysseus’ wish to have died at Troy (in this passage), compared with Achilles’ wish to be alive and the lowliest of serfs (i.e. to trade places with Odysseus), in the context of analyzing the use of the phrase “best of the Achaeans”"
"O.05.333-335","BA 203","reference","comment on immortalization of Ino, in the context of listing the ways for a hero to achieve immortality"
"O.06.006","BA 322","reference","point of convergence between the Cyclopes of the Theogony and those of the Odyssey (regarding biē)"
"O.07.167","BA 86","reference","as an epithet, kratero- as a variant of hiero- in combinations with is + gen. of the hero’s name, here note on hieron menos (cp. krateron menos)"
"O.07.167","BA 89","reference","parallelism of menos and is, in the context of the analysis of krataiis ‘whose is has kratos’ and Akhaioi"
"O.07.257","BA 197","reference","comment on hēbē in the context of immortalization (Eos’ failure to ask for it for Tithonos and Aphrodite’s “correct” wording for the concept of preservation)"
"O.08.002","BA 86","reference","as an epithet, kratero- as a variant of hiero- in combinations with is + gen. of the hero’s name, here note on hieron menos (cp. krateron menos)"
"O.08.002","BA 89","reference","parallelism of menos and is, in the context of the analysis of krataiis ‘whose is has kratos’ and Akhaioi"
"O.08.044","BA 149","reference","analysis of dēmos as originally meaning something like “district” and the element dēmo- in compound names like Demodokos in this verse as emphasizing the localized functions of such figures"
"O.08.067-069","BA 291","reference","aoidoi as traditionally pictured as accompanying themselves on the lyre as here, in comparison with Hesiod Theogony 94-95, where they are mentioned along with kitharistai and analysis of the picture represented in Theogony"
"O.08.072-082","BA 18","reference, quoting and translating 74","analysis of Demodokos as an idealization of an artist by the art form of epic"
"O.08.072-082","BA 21-23, 25","references, quoted and translated (p. 22)","reference to the mixing of the ashes of Achilles and Patroklos in O.24.077 as not a duplication of references to the same mixing in the Iliad (I.23.243-244 and 23.091-092), therefore not violating Munro’s law, in the context of analyzing a traditional suppression of anything overtly Iliadic in the Odyssey (p. 21), and analysis of Demodokos’ first song on the neikos of Odysseus and Achilles, including the theory that it refers to an incident in the middle of the Cypria, comparison with the beginning of the Iliad, and the tradition of the quarrel between Odysseus and Achilles over whether Troy would be captured by might or artifice"
"O.08.072-082","BA 40","74 translated","Odysseus as implicitly the “best of the Achaeans” in the epic compositions of Demodokos, and Odysseus’ earning the title for what he did within the Odyssey rather than at Troy"
"O.08.072-082","BA 43-46","references","analysis of the song of Demodokos on the neikos of Achilles and Odysseus as compared with themes that surface in the Iliad, and in terms of a tradition that contrasted the heroic worth of Odysseus and Achilles in terms of mētis and biē"
"O.08.072-082","BA 56-59","references","comparison of the themes in the quarrel of Odysseus and Achilles in Demodokos’ song with those in the embassy scene in I.09 in an argument for the existence of a common epic heritage on the enmity between Achilles and Odysseus on which they draw"
"O.08.072-082","BA 63-64","quoting and translating 81-82","analysis of the passage against the background of the patterns of traditional diction to do with pēma and Dios boulē, and Demodokos’ alluding to an Iliad that would have featured Odysseus as the prime offender of Achilles and his chief resentment as centering on the slighting of his biē"
"O.08.072-082","BA 69, 77","references","analysis of the name of Achilles, as associated with pēma decreed by the Will of Zeus"
"O.08.072-082","BA 100","quoting and translating 73-74, references","in the context of the analysis of the distinction between kleos and penthos"
"O.08.072-082","BA 122-123, 127","quoting parts of the verses, references","analysis of the references to Delphi in the Odyssey, the thematic correlation of the death of Achilles with Delphi/sacrifice/quarrel, and its parallels to a variant myth about the death of Pyrrhos"
"O.08.072-082","BA 130-131","references","analysis of Achilles’ (and the Aeacids) connections with the themes of dais and neikos, and comparison of this passage on the song of Demodokos with the Cypria and Achilles’ and Agamemnon’s quarrel at the beginning of the Iliad"
"O.08.072-082","BA 134","reference","analysis of Achilles’ connections with the themes of dais and neikos, and comparison of this passage on the song of Demodokos with Odysseus’ words regarding dais to Achilles in I.09.225-228"
"O.08.072-082","BA 137-141","references","analysis of the thematic correlation of the death of Achilles with Delphi/sacrifice/quarrel and its parallels to a variant myth about the death of Pyrrhos, of Achilles’ (and the Aeacids) connections with the themes of dais and neikos, and the song of Demodokos on the quarrel of Achilles and Odysseus as incorporating Delphic lore"
"O.08.072-082","BA 317","references","Odysseus’ and Achilles’ quarrel as serving as a context to define the themes of mētis of Odysseus and biē of Achilles (comparison with the neikos of Hesiod and Perseus in W&D)"
"O.08.83-95","BA 100","reference","analysis of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ song about his quarrel with Achilles)"
"O.08.470/474-483","BA 40","references","analysis of reciting poetry kata moiran (vs. huper moiran), and Odysseus’ awarding Demodokos a choice cut of meat for reciting the story of the Trojan Horse kata moiran, portions of meat also designated as moirai"
"O.08.487-488","BA 25","reference","contra Calhoun’s theory of Agamemnon’s misunderstanding the oracle in Demodokos’ song about the quarrel of Achilles and Odysseus"
"O.08.489-495","BA 100","references","analysis of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ songs) and the traditional framework (and diction) for poetic composition"
"O.08.496-498","BA 25","reference","contra Calhoun’s theory of Agamemnon’s misunderstanding the oracle in Demodokos’ song about the quarrel of Achilles and Odysseus"
"O.08.496-498","BA 40","references","analysis of reciting poetry kata moiran (vs. huper moiran), and Odysseus’ awarding Demodokos a choice cut of meat for reciting the story of the Trojan Horse kata moiran, portions of meat also designated as moirai"
"O.08.499-520","BA 40","reference","Odysseus as implicitly the “best of the Achaeans” in the epic compositions of Demodokos, and Odysseus’ earning the title for what he did within the Odyssey rather than at Troy"
"O.08.500","BA 100","quoting and translating part of the verse","analysis of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ songs) and the traditional framework (and diction) for poetic composition"
"O.08.516-531","BA 101","reference","analysis of Demodokos’ song of the Trojan Horse and comparison with the plot of Iliou Persis"
"O.08.521-534","BA 100","references","analysis of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ songs) and the traditional framework (and diction) for poetic composition"
"O.08.521-534","BA 101","references","analysis of the simile comparing Odysseus to a weeping widow and its resembling Andromache at the end of the Iliou Persis"
"O.08.530","BA 101","reference","analysis of the simile comparing Odysseus to a weeping widow and its resembling Andromache at the end of the Iliou Persis, and of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ songs)"
"O.08.530","BA 111","reference","comparison of the simile comparing Odysseus to a weeping widow with Andromache’s lament in I.24 and Kleopatre’s stance of lamentation in I.09"
"O.08.541","BA 100","reference","analysis of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ songs)"
"O.08.541","BA 176","references","analysis of the epithets esthlos and phthimenos applied to Achilles and comparison of them/related words in describing the hypothetical relative or comrade who perished at Troy in Alkinoos’ question to Odysseus of why he weeps over Demodokos’ song (and the weeping being called akhos in this verse)"
"O.08.577-580","BA 101","quoted and translated","analysis of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ songs)"
"O.08.577-580","BA 113","reference","the convention of the Dios boulē as at I.01.005 treated as a foil in this verse"
"O.08.577-580","BA 176","references","analysis of the epithets esthlos and phthimenos applied to Achilles and comparison of them/related words in describing the hypothetical relative or comrade who perished at Troy in Alkinoos’ question to Odysseus why he weeps over Demodokos’ song"
"O.08.581-586","BA 102","reference","analysis of the distinction between kleos and penthos (Odysseus’ weeping at Demodokos’ songs), namely that kleos heard by its audiences may be akhos/penthos for those involved in the actions it describes"
"O.08.581-586","BA 176","references","analysis of the epithets esthlos and phthimenos applied to Achilles and comparison of them/related words in describing the hypothetical relative or comrade who perished at Troy in Alkinoos’ question to Odysseus why he weeps over Demodokos’ song"
"O.09.003-011","BA 19","quoted and translated","evening’s dinner-hour entertainment as the ideal context of performance for epic poetry (here, Odysseus’ remarks on it, i.e. that of Demodokos), in the context of the analysis of Demodokos as an idealization of an artist by the art form of epic"
"O.09.003-011","BA 92","reference","analysis of kharis as social, in the context of analyzing the name of Khari-laos"
"O.09.106-141","BA 180-181","references","analysis of the epithet aphthito- as denoting permanence in terms of culture imposed on nature (here, regarding the Island of the Cyclopes, and the ideal colony imagined in this context)"
"O.09.163","BA 186","reference","analysis of the application of vegetal imagery to the permanence of cult as a cultural institution (phthi-, menos, timē)"
"O.09.188-189","BA 325","reference","comparison of the isolation of the Cyclops with Achilles’ and Patroklos mutual isolation, in the context of comparing Achilles with Bhima and Arjuna"
"O.09.405-406/414/422","BA 321","references, quoting and translating part of 410","comment on Odysseus’ defeating the Cyclops by way of mētis and the word play with mē tis, in the context of analyzing the opposition of biē and mētis (and the conflict between Achilles and Odysseus, as well as the ambivalence of biē)"
"O.10.135","BA 206","reference","analysis of the coincidentia oppositorum in the location of Aiaia (in both the extreme east and west), and Okeanos as a key to the emergence of Odysseus from his journey to the underworld (solar myth)"
"O.10.190-193","BA 320","quoted and translated","analysis of the opposition of biē and mētis (and the conflict between Achilles and Odysseus), in the context of the analysis of the ambivalence of biē"
"O.10.198-202","BA 321-322","quoted and translated, reference","analysis of the opposition of biē and mētis (and the conflict between Achilles and Odysseus), in the context of the analysis of the ambivalence of biē"
"O.10.379","BA 226","reference","analysis of the language of praise poetry as presenting the language of unjustified blame as parallel to the eating of heroes’ corpses by dogs"
"O.11.021-022","BA 206","reference","analysis of the coincidentia oppositorum in the location of Aiaia (in both the extreme east and west), and Okeanos as a key to the emergence of Odysseus from his journey to the underworld (solar myth)"
"O.11.179","BA 38","quoted and translated","analysis of kleos and nostos in the Odyssey, and who is the best of the Achaeans in it, with Penelope as the key to it (the kleos of Odysseus)"
"O.11.290/296","BA 319","references","connections of biē and kleos, the former as an epic theme and other heroic names built with kleos besides Herakles found in the naming construct with biē"
"O.11.290/296","BA 326","references","analysis of the theme of biē as manifested by wind, as exemplified by Iphiklos in these verses, in the context of the analysis of Achilles’ windlike speed as a direct function of his biē"
"O.11.373-376","BA 19","quoted and translated","evening’s dinner-hour entertainment as the ideal context of performance for epic poetry and the Odyssey’s acknowledgement of its own monumental scale with the narrative of Odysseus in it (in the context of the analysis of Demodokos as an idealization of an artist by the art form of epic)"
"O.11.433","BA 255","reference","analysis of the vocabulary the diction of Homeric poetry associates with the concept of blame poetry, here aiskhos (and lōbē)"
"O.11.467-540","BA 166-167","reference","the Homeric touch of the theme of immortality in store for the hero as left out of the epic, as here with Achilles still in Hades (in the context of analyzing Oikhalias Halosis)"
"O.11.478","BA 35-36","reference","analysis of Odysseus as the best of the Achaeans in the Odyssey, here in comparison with the characterization of Achilles in the Odyssey"
"O.11.489-491","BA 35","reference","analysis of Odysseus as the best of the Achaeans in the Odyssey, here in comparison with the characterization of Achilles in the Odyssey"
"O.11.550-551","BA 36","reference","analysis of Odysseus as the best of the Achaeans in the Odyssey, here in comparison with the characterization of Ajax (and Achilles) in the Odyssey"
"O.11.597","BA 88-89, 349","references","analysis of the verse-final form krataiis/Krataiin in the context of analyzing krataio- and Akhaio-"
"O.11.601","BA 318","reference","connections of biē and kleos, the former as an epic theme and the traditional linking of the Herakles figure and biē on the level of theme"
"O.11.601-627","BA 166-167","reference","the Homeric touch of the theme of immortality in store for the hero as left out of the epic, as here with Herakles in Hades and on Olympus (in the context of analyzing Oikhalias Halosis)"
"O.11.601-627","BA 208","reference","analysis of the myths about the immortalization of the hero, here regarding the regeneration of his body (as indicated by autos in this verse)"
"O.12.001-004","BA 206","quoted and translated","analysis of the coincidentia oppositorum in the location of Aiaia (in both the extreme east and west), and Okeanos as a key to the emergence of Odysseus from his journey to the underworld (solar myth)"
"O.12.068","BA 204","reference","association of thuellai with fire/Zeus’ lightning and thunder in the context of immortalization of the hero"
"O.12.068","BA 322","reference","analysis of the elemental nature of the theme of biē (association with wind and fire)"
"O.12.124-126","BA 88-89, 349-350","references","analysis of the verse-final form krataiis/Krataiin as *kratai-ui-, in the context of analyzing krataio- and Akhaio-"
"O.12.132","BA 199","reference","analysis of the names of the horses of the Dawn as metaphorical aspects of the Sun"
"O.12.184","BA 240","reference","comment on Odysseus’ epithet poluainos (Meuli’s 1975 [= 1954] argument that it means ‘having many fables’ and rephrasing it as ‘able to speak about many things in code’)"
"O.12.189-191","BA 271","reference","analysis of the traditional conceit of the aoidos who knows nothing but hears the kleos, and here contrasted with (the Muses and) the Sirens’ knowing (idmen)"
"O.12.329","BA 186","reference","analysis of the application of vegetal imagery to the permanence of cult as a cultural institution (phthi-, menos, timē)"
"O.12.348-349/376/377-383/387-388","BA 322","references","analysis of the elemental nature of the theme of biē (association with wind and fire)"
"O.12.403-426","BA 204","reference","association of thuellai with fire/Zeus’ lightning and thunder in the context of immortalization of the hero"
"O.12.403-426","BA 322-323","references","analysis of the elemental nature of the theme of biē (association with wind and fire)"
"O.13.027-028","BA 17","reference","comment on the significance of the name of Demodokos ‘received by the dēmos’"
"O.13.299","BA 145","reference","analysis of the ritual antagonism of Hektor and Athena, here regarding mētis"
"O.13.359","BA 205","reference","analysis of the functions associated with the epithet Dios thugatēr/thugatēr Dios, here the beneficent ones as exemplified by Athena"
"O.14.126","BA 233","reference","Ithaca counting as one district, in the context of analyzing dēmos and dēmiourgos"
"O.14.135","BA 340","quoted and translated","analysis of the epithet ikhthuoeis of pontos as indicative of its dangers"
"O.14.192-359","BA 138-139","references","analysis of the thematic correlation of the death of Achilles with Delphi/sacrifice/quarrel and the song of Demodokos on the quarrel of Achilles and Odysseus as incorporating Delphic lore, and so these verses as evidence that a dais might be an appropriate setting to open a narrative about a Trojan expedition"
"O.14.192-359","BA 234","reference","analysis of Eumaios’ seeing his disguised guest Odysseus as a poet (rather than a low-ranking beggar)"
"O.14.371","BA 194","reference","analysis of the role of gusts of wind in abduction and immortalization of heroes"
"O.14.403","BA 37","reference","conventional linking of ep’ anthrōpous with kleos and aoidē"
"O.14.418-438","BA 217","reference","the one exception to the Homeric silence on the deposition of meat, in the context of analyzing the practice of depositing choice cuts of meat on a god’s trapeza varying from polis to polis"
"O.14.462-467","BA 236","quoted and translated","analysis of the similarities of ainos in Homeric epic and epinician poetry, also called ainos"
"O.14.462-506","BA 234-237","references","analysis of Eumaios’ seeing his disguised guest Odysseus as a poet (rather than a low-ranking beggar) and of the similarities of ainos in Homeric epic and epinician poetry, also called ainos"
"O.14.508","BA 235","reference","analysis of the similarities of ainos in Homeric epic and epinician poetry, also called ainos"
"O.14.508","BA 237","reference","analysis of ainos as “an allusive tale containing and ulterior purpose” (Verdenius’ 1962 wording)"
"O.15.247","BA 204","reference","modifying Rohde’s conclusion that there is no death involved in the process of being engulfed by the Earth overcomes his difficulties with this verse, in the context of listing the ways for a hero to achieve immortality"
"O.15.251","BA 197","quoted and translated","analysis of the divine motive for abduction by Eos as both preservative and sexual"
"O.15.253","BA 204","reference","modifying Rohde’s conclusion that there is no death involved in the process of being engulfed by the Earth overcomes his difficulties with this verse, in the context of listing the ways for a hero to achieve immortality"
"O.15.329","BA 319","reference","analysis of the negative aspect of biē, here the suitors’ biē equated with hubris"
"O.15.521-534","BA 39","references","analysis of the Odyssey’s presenting Odysseus as the “best of the Achaeans,” with these passages as accentuating that inevitable outcome"
"O.16.076","BA 39","reference","analysis of the Odyssey’s presenting Odysseus as the “best of the Achaeans,” here Achaiōn hos tis aristos being restricted to the single question of “who will marry Penelope?”"
"O.16.086","BA 163","reference","conventional association of atasthalo- and derivatives with hubris and its derivatives"
"O.16.086","BA 319","reference","analysis of the negative aspect of biē, here the suitors’ biē characterized by hubris"
"O.16.164-165/283","BA 51","reference","comment on the traditional combination of neuein and noein in situations where signals are sent and received respectively"
"O.16.424-432","BA 233","reference","analysis of xenia and philotēs, and here the irony in Antinoos’ and Odysseus’ exchanges while the latter is disguised as a beggar"
"O.17.011/019","BA 231","reference","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.336-355","BA 231, 233","references","analysis of greed, generosity, (the ridicule of) the blame poet, nobility, and xenia and philotēs, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.354","BA 231-232","reference","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.360-395","BA 232-233","reference","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.381-387","BA 234","quoted and translated, references","Eumaios’ considering Odysseus a high-ranking stranger, in the context of analyzing xenoi, reciprocity, and the different capacities of different xenoi to reciprocate"
"O.17.381-387","BA 298","reference","comment on poets as social equals of artisans in the Indo-European poetic tradition"
"O.17.400/404","BA 232","reference","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.415-416","BA 39","quoted and translated","analysis of the Odyssey’s presenting Odysseus as the “best of the Achaeans,” with this passage as one of the places where the phrase is applied to another but later corrected (as Antinoos proves not to fit the bill)"
"O.17.415-416","BA 232-233","references","analysis of greed, generosity, (the ridicule of) the blame poet, nobility, and xenia and philotēs, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.415-416","BA 237","reference","analysis of Odysseus’ speech to Antinoos as a beggar in light of the diction associated with blame and praise poetry (and xenia, philotēs), in the context of the analysis of the similarities of ainos in Homeric epic and epinician poetry, also called ainos"
"O.17.415-444","BA 261","reference","analysis of the diction associated with blame poetry, here thersos/tharsos, and Thersites’ name"
"O.17.418","BA 232","reference","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.418","BA 237","reference","analysis of Odysseus’ speech to Antinoos as a beggar in light of the diction associated with blame and praise poetry (and xenia, philotēs), in the context of the analysis of the similarities of ainos in Homeric epic and epinician poetry, also called ainos"
"O.17.449-457","BA 232","references","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.449-457","BA 261","references","analysis of the diction associated with blame poetry, here thersos/tharsos, and Thersites’ name"
"O.17.461","BA 232","references","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.461","BA 237","reference","analysis of Odysseus’ speech to Antinoos as a beggar in light of the diction associated with blame and praise poetry (and xenia, philotēs, oneidos), in the context of the analysis of the similarities of ainos in Homeric epic and epinician poetry, also called ainos"
"O.17.462-504","BA 232-233","references","analysis of greed, generosity, (the ridicule of) the blame poet, nobility, and xenia and philotēs, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors"
"O.17.513-521","BA 234","quoted and translated, references","Eumaios’ considering Odysseus a high-ranking stranger, here specifically as having the powers of a poet, in the context of analyzing xenoi, reciprocity, and the different capacities of different xenoi to reciprocate"
"O.17.565","BA 319","reference","analysis of the negative aspect of biē, here the suitors’ biē equated with hubris"
"O.17.588","BA 163","reference","conventional association of atasthalo- and derivatives with hubris and its derivatives"
"O.18.001-019","BA 228-232","references, quoting and translating 015-019 (p. 228), 001-004 (p. 229)","analysis of phthonos as a foil for praise poetry and the story of Iros in the Odyssey as ridiculing the stereotype of an unrighteous blame poet"
"O.18.038-039","BA 228","reference","analysis of phthonos as a foil for praise poetry and the story of Iros in the Odyssey as ridiculing the stereotype of an unrighteous blame poet"
"O.18.038-039","BA 231","references","analysis of greed, generosity, (the ridicule of) the blame poet, and nobility, and manifestations of these in the interactions of Odysseus disguised as a beggar, Telemachus, and the suitors (eris, neikos, margos, olbos, phthonos)"
"O.18.073","BA 229","reference","comment on the play on Iros’ name when he loses the fight with Odysseus when he is called A-iros, in the context of the analysis of phthonos as a foil for praise poetry and the story of Iros in the Odyssey as ridiculing the stereotype of an unrighteous blame poet"
"O.18.233","BA 332","reference","analysis of the ritual enactment of mōlos, and here, that of Odysseus and Iros as “comic”"
"O.18.289","BA 39","reference","analysis of the Odyssey’s presenting Odysseus as the “best of the Achaeans,” here Achaiōn hos tis aristos being restricted to the single question of “who will marry Penelope?”"
"O.18.321/326","BA 255","references","analysis of the language of blame poetry (aiskhos, oneidos)"
"O.18.348-350/357-364/366-386","BA 261","references","analysis of the diction associated with blame poetry, here thersos/tharsos, gastēr, enipē, kertomein"
"O.18.390","BA 261","references","analysis of the diction associated with blame poetry, here thersos/tharsos"
"O.18.405","BA 86","reference","as an epithet, kratero- as a variant of hiero- in combinations with is + gen. of the hero’s name"
"O.18.405","BA 89","reference","parallelism of menos and is, in the context of the analysis of krataiis ‘whose is has kratos’ and Akhaioi"
"O.18.424","BA 292","reference","analysis of therapōn, this verse as an example of the prevailing application of the word as ‘attendant’"
"O.19.107-114/309-316","BA 38","references","good host’s getting the kleos of praise and Penelope’s striving to match the former hospitality of Odysseus, the ultimate good host, in the context of analyzing kleos in O.24.196 as primarily Odysseus’, but Penelope as part of his kleos"
"O.19.325-328","BA 38","references","good host’s getting the kleos of praise and Penelope’s striving to match the former hospitality of Odysseus, the ultimate good host, in the context of analyzing kleos in O.24.196 as primarily Odysseus’, but Penelope as part of his kleos"
"O.19.325-328","BA 45","reference","epiphrōn as epithet of mētis, in the context of analyzing the contrast between biē and mētis as areas of heroic endeavor"
